"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs7021145-<b>T</b>,"2 x 10-8",,0.45,'-,"0.007 unit increase",[0.005-0.009],"TPT1P9, TLR4","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:117756238
rs4837631-<b>C</b>,"2 x 10-11",,0.55,'-,"0.008 unit increase",[0.006-0.01],BRINP1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:119299670
rs1110320-<b>C</b>,"2 x 10-8",,0.394,'-,"0.007 unit decrease",[0.005-0.009],DENND1A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:123441381
rs191242857-<b>G</b>,"9 x 10-19",,0.663,'-,"0.012 unit increase",[0.01-0.014],SCAI,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:125108517
rs34983978-<b>G</b>,"8 x 10-12",,0.65,'-,"0.008 unit decrease",[0.006-0.01],"GAPVD1, Metazoa_SRP","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:125406891
rs34553878-<b>A</b>,"1 x 10-10",,0.892,'-,"0.012 unit decrease",[0.0081-0.0159],PRRC2B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:131459201
rs4246167-<b>C</b>,"3 x 10-9",,0.334,'-,"0.007 unit increase",[0.005-0.009],MED27,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:132058343
rs34756027-<b>C</b>,"1 x 10-9",,0.763,'-,"0.009 unit decrease",[0.007-0.011],OLFM1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:135079003
rs11250991-<b>G</b>,"2 x 10-8",,0.766,'-,"0.008 unit decrease",[0.006-0.01],"LINC00700, MIR6072","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:2015464
rs7078430-<b>C</b>,"1 x 10-17",,0.741,'-,"0.012 unit decrease",[0.01-0.014],"RNA5SP299, LINC02676","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:8787657
rs6602388-<b>G</b>,"6 x 10-13",,0.517,'-,"0.008 unit increase",[0.006-0.01],"LINC02663, LINC02670","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:9993053
rs2093623-<b>G</b>,"5 x 10-10",,0.506,'-,"0.007 unit increase",[0.005-0.009],CELF2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:10881014
rs1291824-<b>C</b>,"8 x 10-13",,0.463,'-,"0.008 unit decrease",[0.006-0.01],"CELF2, CELF2-AS2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:11099768
rs7387647-<b>C</b>,"4 x 10-8",,0.604,'-,"0.007 unit increase",[0.005-0.009],"SMARCE1P4, KCNU1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:36973073
rs36061954-<b>C</b>,"7 x 10-12",,0.598,'-,"0.008 unit decrease",[0.006-0.01],"FGFR1, C8orf86","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:38472132
rs4342555-<b>T</b>,"8 x 10-10",,0.098,'-,"0.013 unit increase",[0.0091-0.0169],C8orf86,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:38548530
rs2923407-<b>T</b>,"3 x 10-12",,0.547,'-,"0.009 unit increase",[0.007-0.011],"SMIM19, CHRNB3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:42594825
rs79283501-<b>C</b>,"2 x 10-11",,0.946,'-,"0.017 unit increase",[0.011-0.023],PRKDC,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:47822331
rs203620-<b>C</b>,"8 x 10-18",,0.377,'-,"0.011 unit increase",[0.009-0.013],SNTG1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:50115540
rs10092649-<b>C</b>,"9 x 10-14",,0.587,'-,"0.009 unit increase",[0.007-0.011],TOX,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:58890103
rs13279104-<b>T</b>,"7 x 10-9",,0.878,'-,"0.011 unit decrease",[0.0071-0.0149],"CHD7, IFITM3P8","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:60875585
rs34943930-<b>G</b>,"2 x 10-11",,0.887,'-,"0.012 unit decrease",[0.0081-0.0159],"IFITM8P, RN7SKP135","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:63518485
rs3844072-<b>G</b>,"2 x 10-13",,0.515,'-,"0.008 unit decrease",[0.006-0.01],LINC01414,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:64008600
rs13280521-<b>G</b>,"1 x 10-8",,0.464,'-,"0.007 unit decrease",[0.005-0.009],"PDE7A, MTFR1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:65748839
rs2023553-<b>T</b>,"4 x 10-13",,0.331,'-,"0.009 unit increase",[0.007-0.011],"LINC00534, CALB1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:90124824
rs7830689-<b>G</b>,"3 x 10-14",,0.592,'-,"0.009 unit increase",[0.007-0.011],"RN7SKP231, PRR13P7","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:91764832
rs4734170-<b>C</b>,"3 x 10-15",,0.773,'-,"0.011 unit increase",[0.009-0.013],RUNX1T1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:92039026
rs1899896-<b>C</b>,"4 x 10-19",,0.701,'-,"0.011 unit decrease",[0.009-0.013],"RUNX1T1, FLJ46284","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:92188808
rs209684-<b>C</b>,"2 x 10-13",,0.728,'-,"0.01 unit decrease",[0.008-0.012],"Y_RNA, CARS1P2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:114410769
rs2433050-<b>T</b>,"5 x 10-10",,0.545,'-,"0.008 unit increase",[0.006-0.01],"PHF20L1, TMEM71","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:132766802
rs11166805-<b>G</b>,"3 x 10-10",,0.396,'-,"0.007 unit decrease",[0.005-0.009],FAM135B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:138315953
rs13266116-<b>C</b>,"8 x 10-13",,0.515,'-,"0.008 unit decrease",[0.006-0.01],"PTK2, ERICD","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,8:140646656
rs10970292-<b>C</b>,"6 x 10-14",,0.622,'-,"0.009 unit increase",[0.007-0.011],"CARM1P1, LINC01231","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:3143398
rs6474609-<b>T</b>,"4 x 10-12",,0.415,'-,"0.008 unit increase",[0.006-0.01],"AKAP8P1, IMP3P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:10981069
rs4741388-<b>C</b>,"3 x 10-11",,0.28,'-,"0.008 unit increase",[0.006-0.01],"NFIB, CDCA4P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:14514368
rs4961741-<b>G</b>,"5 x 10-10",,0.828,'-,"0.01 unit decrease",[0.0061-0.0139],BNC2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:16737026
rs12375898-<b>G</b>,"2 x 10-13",,0.738,'-,"0.01 unit increase",[0.008-0.012],"ELAVL2, IZUMO3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:23843295
rs10119117-<b>C</b>,"1 x 10-10",,0.481,'-,"0.008 unit decrease",[0.006-0.01],"ME2P1, MIR873","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,9:29740030
rs12245585-<b>G</b>,"7 x 10-9",,0.893,'-,"0.011 unit increase",[0.0071-0.0149],VTI1A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:112613140
rs10885480-<b>T</b>,"1 x 10-10",,0.721,'-,"0.008 unit increase",[0.006-0.01],NRAP,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:113618605
rs3095122-<b>A</b>,"3 x 10-12",,0.588,'-,"0.008 unit increase",[0.006-0.01],HSPA12A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:116791252
rs10787738-<b>C</b>,"3 x 10-19",,0.738,'-,"0.012 unit decrease",[0.01-0.014],SHTN1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:117017860
rs1555487-<b>T</b>,"3 x 10-8",,0.295,'-,"0.007 unit increase",[0.005-0.009],TACC2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:122234641
rs1949434-<b>C</b>,"3 x 10-11",,0.271,'-,"0.009 unit increase",[0.007-0.011],CPXM2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:123924326
rs10870287-<b>C</b>,"2 x 10-13",,0.613,'-,"0.009 unit decrease",[0.007-0.011],STK32C,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:132291540
rs4757957-<b>G</b>,"1 x 10-9",,0.324,'-,"0.008 unit increase",[0.006-0.01],TEAD1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:12859851
rs4477405-<b>G</b>,"2 x 10-8",,0.571,'-,"0.007 unit increase",[0.005-0.009],"LINC02682, LINC02751","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:15709104
rs10766470-<b>G</b>,"2 x 10-8",,0.44,'-,"0.007 unit increase",[0.005-0.009],HPS5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:18317189
rs11027983-<b>G</b>,"8 x 10-10",,0.584,'-,"0.007 unit increase",[0.005-0.009],LUZP2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:24533602
rs6265-<b>C</b>,"2 x 10-24",,0.814,'-,"0.015 unit increase",[0.013-0.017],"BDNF, BDNF-AS","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:27658369
rs7942417-<b>C</b>,"5 x 10-20",,0.654,'-,"0.011 unit increase",[0.009-0.013],"METTL15, LINC02758","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:28634687
rs704686-<b>C</b>,"6 x 10-9",,0.511,'-,"0.007 unit increase",[0.005-0.009],DCDC1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:31062967
rs114861240-<b>G</b>,"3 x 10-8",,0.948,'-,"0.015 unit increase",[0.0091-0.0209],CCDC73,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:32608337
rs1462220-<b>G</b>,"3 x 10-13",,0.514,'-,"0.009 unit increase",[0.007-0.011],LRRC4C,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:41044727
rs10837650-<b>C</b>,"1 x 10-12",,0.666,'-,"0.009 unit increase",[0.007-0.011],"LRRC4C, LINC02741","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:41502043
rs7114842-<b>A</b>,"2 x 10-8",,0.725,'-,"0.007 unit decrease",[0.005-0.009],HSD17B12,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:43817881
rs11038716-<b>G</b>,"2 x 10-8",,0.787,'-,"0.008 unit increase",[0.006-0.01],PHF21A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:45936893
rs901750-<b>G</b>,"1 x 10-10",,0.444,'-,"0.008 unit decrease",[0.006-0.01],"PACSIN3, DDB2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:47187921
rs574087-<b>A</b>,"9 x 10-11",,0.617,'-,"0.008 unit increase",[0.006-0.01],"CCDC88B, PRDX5","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:64335476
rs61884449-<b>C</b>,"3 x 10-9",,0.853,'-,"0.01 unit decrease",[0.0061-0.0139],NRXN2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:64717721
rs7947391-<b>A</b>,"2 x 10-8",,0.414,'-,"0.007 unit decrease",[0.005-0.009],"RNU1-84P, NPAS4","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:66419411
rs7943721-<b>G</b>,"2 x 10-11",,0.16,'-,"0.011 unit increase",[0.0071-0.0149],"FAM168A, PLEKHB1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:73598348
rs12798877-<b>G</b>,"6 x 10-16",,0.486,'-,"0.01 unit increase",[0.008-0.012],"TENM4, RNU6-544P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:80160586
rs9329342-<b>C</b>,"4 x 10-9",,0.603,'-,"0.007 unit increase",[0.005-0.009],BEND7,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:13490648
rs11012787-<b>C</b>,"2 x 10-8",,0.427,'-,"0.007 unit increase",[0.005-0.009],DNAJC1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:21784285
rs17747622-<b>C</b>,"4 x 10-9",,0.939,'-,"0.016 unit increase",[0.01-0.022],ABI1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:26755823
rs61841113-<b>T</b>,"2 x 10-8",,0.602,'-,"0.007 unit increase",[0.005-0.009],JCAD,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:30024041
rs2796793-<b>G</b>,"2 x 10-10",,0.534,'-,"0.007 unit decrease",[0.005-0.009],"MTND5P17, LINC02630","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:36345196
rs7072826-<b>T</b>,"4 x 10-8",,0.803,'-,"0.008 unit decrease",[0.0041-0.0119],SGMS1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:50577646
rs72803194-<b>C</b>,"2 x 10-8",,0.709,'-,"0.007 unit increase",[0.005-0.009],PRKG1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:51331332
rs973709-<b>G</b>,"1 x 10-13",,0.444,'-,"0.009 unit increase",[0.007-0.011],PCDH15,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:54880180
rs7917795-<b>G</b>,"2 x 10-9",,0.497,'-,"0.007 unit decrease",[0.005-0.009],PCDH15,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:55425749
rs7086061-<b>G</b>,"4 x 10-16",,0.615,'-,"0.01 unit increase",[0.008-0.012],LINC02625,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:61812576
rs72833340-<b>A</b>,"7 x 10-12",,0.646,'-,"0.008 unit increase",[0.006-0.01],ARID5B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:61910926
rs61857860-<b>C</b>,"3 x 10-8",,0.739,'-,"0.007 unit increase",[0.005-0.009],"RPL17P35, CYP2C61P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:64709670
rs10762005-<b>T</b>,"7 x 10-10",,0.949,'-,"0.017 unit decrease",[0.011-0.023],LINC01515,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:65749769
rs10996825-<b>T</b>,"1 x 10-8",,0.851,'-,"0.01 unit increase",[0.0061-0.0139],CTNNA3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:66015108
rs57716333-<b>G</b>,"1 x 10-8",,0.695,'-,"0.007 unit decrease",[0.005-0.009],"UNC5B, LINC02622","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:71131786
rs7923245-<b>G</b>,"2 x 10-10",,0.405,'-,"0.008 unit decrease",[0.006-0.01],CDH23,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:71574653
rs6584032-<b>T</b>,"8 x 10-11",,0.234,'-,"0.009 unit increase",[0.007-0.011],"NRG3, RPA2P2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:81402951
rs34853150-<b>G</b>,"2 x 10-12",,0.842,'-,"0.011 unit decrease",[0.0071-0.0149],GRID1-AS1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:85579365
rs1474051-<b>G</b>,"3 x 10-8",,0.63,'-,"0.007 unit increase",[0.005-0.009],BTAF1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:91983415
rs2168733-<b>C</b>,"5 x 10-11",,0.685,'-,"0.008 unit decrease",[0.006-0.01],"ZNF518A, BLNK","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:96199124
rs11598856-<b>G</b>,"2 x 10-13",,0.748,'-,"0.01 unit decrease",[0.008-0.012],"ELOVL3, NOLC1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:102180872
rs28606370-<b>C</b>,"1 x 10-33",,0.662,'-,"0.015 unit decrease",[0.013-0.017],"CNNM2, BORCS7-ASMT","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:102911075
rs12776544-<b>C</b>,"4 x 10-12",,0.944,'-,"0.018 unit decrease",[0.012-0.024],"TAF5, PCGF6","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:103366271
rs11596214-<b>G</b>,"6 x 10-21",,0.606,'-,"0.011 unit increase",[0.009-0.013],SORCS3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:104694074
rs12356045-<b>G</b>,"9 x 10-13",,0.744,'-,"0.01 unit decrease",[0.008-0.012],"RNU6-463P, SORCS3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:105411136
rs1164598-<b>A</b>,"4 x 10-14",,0.627,'-,"0.009 unit decrease",[0.007-0.011],HS6ST3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:96449317
rs9517908-<b>G</b>,"6 x 10-12",,0.211,'-,"0.01 unit increase",[0.008-0.012],"CLYBL, ZIC5","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:99897631
rs9554664-<b>C</b>,"4 x 10-13",,0.747,'-,"0.01 unit decrease",[0.008-0.012],PCCA-DT,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:100077776
rs11616731-<b>A</b>,"8 x 10-11",,0.517,'-,"0.008 unit increase",[0.006-0.01],GGACT,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,13:100560046
rs61972815-<b>C</b>,"1 x 10-15",,0.665,'-,"0.01 unit decrease",[0.008-0.012],"BNIP3P1, LINC00645","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:27894698
rs10148671-<b>T</b>,"2 x 10-10",,0.347,'-,"0.008 unit decrease",[0.006-0.01],LINC02326,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:29000167
rs2150544-<b>G</b>,"6 x 10-9",,0.528,'-,"0.007 unit decrease",[0.005-0.009],"LINC02313, ARHGAP5-AS1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:31977043
rs7146265-<b>G</b>,"5 x 10-10",,0.517,'-,"0.007 unit decrease",[0.005-0.009],AKAP6,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:32834068
rs373408008-<b>G</b>,"4 x 10-9",,0.72,'-,"0.008 unit increase",[0.006-0.01],NPAS3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:33204007
rs9788479-<b>C</b>,"5 x 10-8",,0.062,'-,"0.012 unit increase",[0.0081-0.0159],"MBIP, RN7SKP21","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:36286777
rs2933213-<b>C</b>,"9 x 10-12",,0.581,'-,"0.008 unit decrease",[0.006-0.01],MDGA2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:46849574
rs10151354-<b>G</b>,"1 x 10-8",,0.363,'-,"0.007 unit decrease",[0.005-0.009],"RNU6-297P, LINC00648","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:48101883
rs698015-<b>C</b>,"3 x 10-9",,0.346,'-,"0.007 unit decrease",[0.005-0.009],OTX2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:56803107
rs1051861-<b>C</b>,"2 x 10-13",,0.41,'-,"0.009 unit increase",[0.007-0.011],ARID4A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:58371983
rs7143268-<b>A</b>,"4 x 10-8",,0.625,'-,"0.007 unit increase",[0.005-0.009],GPR135,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:59446909
rs61991652-<b>C</b>,"8 x 10-12",,0.74,'-,"0.009 unit decrease",[0.007-0.011],LINC02288,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:77051861
rs7144274-<b>G</b>,"3 x 10-10",,0.649,'-,"0.008 unit decrease",[0.006-0.01],"NRXN3, FXNP1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:78159310
rs17594561-<b>A</b>,"4 x 10-8",,0.556,'-,"0.006 unit decrease",[0.004-0.008],NRXN3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:79152407
rs12892472-<b>C</b>,"2 x 10-9",,0.612,'-,"0.007 unit increase",[0.005-0.009],"MTCYBP27, RNU6-976P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:84450574
rs11848254-<b>G</b>,"8 x 10-11",,0.356,'-,"0.008 unit decrease",[0.006-0.01],UNC79,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,14:93678690
